season,race_name,fullname,numero_quali,tiempo_ms,tiempo_TD,tiempo_min_ms,tiempo_min_TD,diff_ms_with_1st_in_quali,diff_TD_with_1st_in_quali
2021,Russian Grand Prix,George Russell,2,106435.0,00:01:46.435,105129.0,0 days 00:01:45.129000,1306.0,00:00:01.306
2021,Russian Grand Prix,Lewis Hamilton,2,105129.0,00:01:45.129,105129.0,0 days 00:01:45.129000,0.0,00:00:00.000
2021,Russian Grand Prix,Daniel Ricciardo,2,106361.0,00:01:46.361,105129.0,0 days 00:01:45.129000,1232.0,00:00:01.231
2021,Russian Grand Prix,Fernando Alonso,2,105514.0,00:01:45.513,105129.0,0 days 00:01:45.129000,385.0,00:00:00.385
2021,Russian Grand Prix,Valtteri Bottas,2,105306.0,00:01:45.305,105129.0,0 days 00:01:45.129000,177.0,00:00:00.177
2021,Russian Grand Prix,Lance Stroll,2,106360.0,00:01:46.359,105129.0,0 days 00:01:45.129000,1231.0,00:00:01.231
2021,Russian Grand Prix,Sergio Pérez,2,105834.0,00:01:45.834,105129.0,0 days 00:01:45.129000,705.0,00:00:00.705
2021,Russian Grand Prix,Esteban Ocon,2,106070.0,00:01:46.069,105129.0,0 days 00:01:45.129000,941.0,00:00:00.941
2021,Russian Grand Prix,Sebastian Vettel,2,106573.0,00:01:46.572,105129.0,0 days 00:01:45.129000,1444.0,00:00:01.443
2021,Russian Grand Prix,Pierre Gasly,2,106641.0,00:01:46.641,105129.0,0 days 00:01:45.129000,1512.0,00:00:01.512
2021,Russian Grand Prix,Yuki Tsunoda,2,106751.0,00:01:46.751,105129.0,0 days 00:01:45.129000,1622.0,00:00:01.621
2021,Russian Grand Prix,Nicholas Latifi,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Charles Leclerc,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Kimi Räikkönen,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Mick Schumacher,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Antonio Giovinazzi,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Nikita Mazepin,2,,,105129.0,0 days 00:01:45.129000,,
2021,Russian Grand Prix,Max Verstappen,2,,,105129.0,0 days 00:01:45.129000,,
2021,Turkish Grand Prix,Lewis Hamilton,2,83082.0,00:01:23.081,83082.0,0 days 00:01:23.082000,0.0,00:00:00.000
2021,Turkish Grand Prix,Valtteri Bottas,2,83579.0,00:01:23.578,83082.0,0 days 00:01:23.082000,497.0,00:00:00.497
2021,Turkish Grand Prix,Max Verstappen,2,83732.0,00:01:23.731,83082.0,0 days 00:01:23.082000,650.0,00:00:00.650
2021,Turkish Grand Prix,Charles Leclerc,2,84015.0,00:01:24.015,83082.0,0 days 00:01:23.082000,933.0,00:00:00.933
2021,Turkish Grand Prix,Pierre Gasly,2,83817.0,00:01:23.816,83082.0,0 days 00:01:23.082000,735.0,00:00:00.735
2021,Turkish Grand Prix,Fernando Alonso,2,83914.0,00:01:23.914,83082.0,0 days 00:01:23.082000,832.0,00:00:00.832
2021,Turkish Grand Prix,Sergio Pérez,2,83961.0,00:01:23.960,83082.0,0 days 00:01:23.082000,879.0,00:00:00.879
2021,Turkish Grand Prix,Lando Norris,2,84642.0,00:01:24.641,83082.0,0 days 00:01:23.082000,1560.0,00:00:01.560
2021,Turkish Grand Prix,Lance Stroll,2,84601.0,00:01:24.600,83082.0,0 days 00:01:23.082000,1519.0,00:00:01.519
2021,Turkish Grand Prix,Yuki Tsunoda,2,84054.0,00:01:24.054,83082.0,0 days 00:01:23.082000,972.0,00:00:00.972
2021,Turkish Grand Prix,Sebastian Vettel,2,84795.0,00:01:24.795,83082.0,0 days 00:01:23.082000,1713.0,00:00:01.713
2021,Turkish Grand Prix,Esteban Ocon,2,84842.0,00:01:24.841,83082.0,0 days 00:01:23.082000,1760.0,00:00:01.760
2021,Turkish Grand Prix,George Russell,2,85007.0,00:01:25.007,83082.0,0 days 00:01:23.082000,1925.0,00:00:01.925
2021,Turkish Grand Prix,Mick Schumacher,2,85200.0,00:01:25.200,83082.0,0 days 00:01:23.082000,2118.0,00:00:02.117
2021,Turkish Grand Prix,Carlos Sainz,2,,,83082.0,0 days 00:01:23.082000,,
2021,Turkish Grand Prix,Daniel Ricciardo,2,,,83082.0,0 days 00:01:23.082000,,
2021,Turkish Grand Prix,Nicholas Latifi,2,,,83082.0,0 days 00:01:23.082000,,
2021,Turkish Grand Prix,Antonio Giovinazzi,2,,,83082.0,0 days 00:01:23.082000,,
2021,Turkish Grand Prix,Kimi Räikkönen,2,,,83082.0,0 days 00:01:23.082000,,
2021,Turkish Grand Prix,Nikita Mazepin,2,,,83082.0,0 days 00:01:23.082000,,
2021,United States Grand Prix,Max Verstappen,2,93464.0,00:01:33.463,93464.0,0 days 00:01:33.464000,0.0,00:00:00.000
2021,United States Grand Prix,Lewis Hamilton,2,93797.0,00:01:33.796,93464.0,0 days 00:01:33.464000,333.0,00:00:00.333
2021,United States Grand Prix,Sergio Pérez,2,94178.0,00:01:34.177,93464.0,0 days 00:01:33.464000,714.0,00:00:00.714
2021,United States Grand Prix,Valtteri Bottas,2,93959.0,00:01:33.959,93464.0,0 days 00:01:33.464000,495.0,00:00:00.495
2021,United States Grand Prix,Charles Leclerc,2,93928.0,00:01:33.927,93464.0,0 days 00:01:33.464000,464.0,00:00:00.464
2021,United States Grand Prix,Carlos Sainz,2,94126.0,00:01:34.126,93464.0,0 days 00:01:33.464000,662.0,00:00:00.662
2021,United States Grand Prix,Daniel Ricciardo,2,94643.0,00:01:34.643,93464.0,0 days 00:01:33.464000,1179.0,00:00:01.179
2021,United States Grand Prix,Lando Norris,2,93880.0,00:01:33.879,93464.0,0 days 00:01:33.464000,416.0,00:00:00.416
2021,United States Grand Prix,Pierre Gasly,2,94583.0,00:01:34.582,93464.0,0 days 00:01:33.464000,1119.0,00:00:01.119
2021,United States Grand Prix,Yuki Tsunoda,2,95137.0,00:01:35.137,93464.0,0 days 00:01:33.464000,1673.0,00:00:01.673
2021,United States Grand Prix,Esteban Ocon,2,95377.0,00:01:35.376,93464.0,0 days 00:01:33.464000,1913.0,00:00:01.913
2021,United States Grand Prix,Sebastian Vettel,2,95500.0,00:01:35.500,93464.0,0 days 00:01:33.464000,2036.0,00:00:02.036
2021,United States Grand Prix,Antonio Giovinazzi,2,95794.0,00:01:35.793,93464.0,0 days 00:01:33.464000,2330.0,00:00:02.330
2021,United States Grand Prix,Fernando Alonso,2,104549.0,00:01:44.549,93464.0,0 days 00:01:33.464000,11085.0,00:00:11.085
2021,United States Grand Prix,George Russell,2,,,93464.0,0 days 00:01:33.464000,,
2021,United States Grand Prix,Lance Stroll,2,,,93464.0,0 days 00:01:33.464000,,
2021,United States Grand Prix,Nicholas Latifi,2,,,93464.0,0 days 00:01:33.464000,,
2021,United States Grand Prix,Kimi Räikkönen,2,,,93464.0,0 days 00:01:33.464000,,
2021,United States Grand Prix,Mick Schumacher,2,,,93464.0,0 days 00:01:33.464000,,
2021,United States Grand Prix,Nikita Mazepin,2,,,93464.0,0 days 00:01:33.464000,,
2021,Mexico City Grand Prix,Valtteri Bottas,2,76864.0,00:01:16.864,76474.0,0 days 00:01:16.474000,390.0,00:00:00.390
2021,Mexico City Grand Prix,Lewis Hamilton,2,76474.0,00:01:16.474,76474.0,0 days 00:01:16.474000,0.0,00:00:00.000
2021,Mexico City Grand Prix,Max Verstappen,2,76483.0,00:01:16.483,76474.0,0 days 00:01:16.474000,9.0,00:00:00.009
2021,Mexico City Grand Prix,Sergio Pérez,2,77055.0,00:01:17.055,76474.0,0 days 00:01:16.474000,581.0,00:00:00.581
2021,Mexico City Grand Prix,Pierre Gasly,2,76955.0,00:01:16.954,76474.0,0 days 00:01:16.474000,481.0,00:00:00.481
2021,Mexico City Grand Prix,Carlos Sainz,2,77248.0,00:01:17.248,76474.0,0 days 00:01:16.474000,774.0,00:00:00.774
2021,Mexico City Grand Prix,Daniel Ricciardo,2,77092.0,00:01:17.091,76474.0,0 days 00:01:16.474000,618.0,00:00:00.618
2021,Mexico City Grand Prix,Charles Leclerc,2,77034.0,00:01:17.034,76474.0,0 days 00:01:16.474000,560.0,00:00:00.560
2021,Mexico City Grand Prix,Yuki Tsunoda,2,76701.0,00:01:16.700,76474.0,0 days 00:01:16.474000,227.0,00:00:00.227
2021,Mexico City Grand Prix,Lando Norris,2,77473.0,00:01:17.472,76474.0,0 days 00:01:16.474000,999.0,00:00:00.999
2021,Mexico City Grand Prix,Sebastian Vettel,2,77746.0,00:01:17.745,76474.0,0 days 00:01:16.474000,1272.0,00:00:01.272
2021,Mexico City Grand Prix,Kimi Räikkönen,2,77958.0,00:01:17.957,76474.0,0 days 00:01:16.474000,1484.0,00:00:01.484
2021,Mexico City Grand Prix,George Russell,2,78172.0,00:01:18.171,76474.0,0 days 00:01:16.474000,1698.0,00:00:01.698
2021,Mexico City Grand Prix,Antonio Giovinazzi,2,78290.0,00:01:18.290,76474.0,0 days 00:01:16.474000,1816.0,00:00:01.815
2021,Mexico City Grand Prix,Esteban Ocon,2,78405.0,00:01:18.405,76474.0,0 days 00:01:16.474000,1931.0,00:00:01.931
2021,Mexico City Grand Prix,Fernando Alonso,2,,,76474.0,0 days 00:01:16.474000,,
2021,Mexico City Grand Prix,Nicholas Latifi,2,,,76474.0,0 days 00:01:16.474000,,
2021,Mexico City Grand Prix,Mick Schumacher,2,,,76474.0,0 days 00:01:16.474000,,
2021,Mexico City Grand Prix,Nikita Mazepin,2,,,76474.0,0 days 00:01:16.474000,,
2021,Mexico City Grand Prix,Lance Stroll,2,,,76474.0,0 days 00:01:16.474000,,
2021,São Paulo Grand Prix,Lewis Hamilton,2,68068.0,00:01:08.067,68068.0,0 days 00:01:08.068000,0.0,00:00:00.000
2021,São Paulo Grand Prix,Max Verstappen,2,68499.0,00:01:08.498,68068.0,0 days 00:01:08.068000,431.0,00:00:00.431
2021,São Paulo Grand Prix,Valtteri Bottas,2,68426.0,00:01:08.426,68068.0,0 days 00:01:08.068000,358.0,00:00:00.358
2021,São Paulo Grand Prix,Sergio Pérez,2,68973.0,00:01:08.972,68068.0,0 days 00:01:08.068000,905.0,00:00:00.905
2021,São Paulo Grand Prix,Pierre Gasly,2,68903.0,00:01:08.903,68068.0,0 days 00:01:08.068000,835.0,00:00:00.835
2021,São Paulo Grand Prix,Carlos Sainz,2,69031.0,00:01:09.031,68068.0,0 days 00:01:08.068000,963.0,00:00:00.963
2021,São Paulo Grand Prix,Charles Leclerc,2,68859.0,00:01:08.858,68068.0,0 days 00:01:08.068000,791.0,00:00:00.791
2021,São Paulo Grand Prix,Lando Norris,2,69030.0,00:01:09.030,68068.0,0 days 00:01:08.068000,962.0,00:00:00.962
2021,São Paulo Grand Prix,Daniel Ricciardo,2,69093.0,00:01:09.093,68068.0,0 days 00:01:08.068000,1025.0,00:00:01.024
2021,São Paulo Grand Prix,Fernando Alonso,2,69137.0,00:01:09.137,68068.0,0 days 00:01:08.068000,1069.0,00:00:01.068
2021,São Paulo Grand Prix,Esteban Ocon,2,69189.0,00:01:09.188,68068.0,0 days 00:01:08.068000,1121.0,00:00:01.121
2021,São Paulo Grand Prix,Sebastian Vettel,2,69399.0,00:01:09.399,68068.0,0 days 00:01:08.068000,1331.0,00:00:01.330
2021,São Paulo Grand Prix,Yuki Tsunoda,2,69483.0,00:01:09.483,68068.0,0 days 00:01:08.068000,1415.0,00:00:01.415
2021,São Paulo Grand Prix,Kimi Räikkönen,2,69503.0,00:01:09.503,68068.0,0 days 00:01:08.068000,1435.0,00:00:01.435
2021,São Paulo Grand Prix,Antonio Giovinazzi,2,70227.0,00:01:10.227,68068.0,0 days 00:01:08.068000,2159.0,00:00:02.158
2021,São Paulo Grand Prix,Lance Stroll,2,,,68068.0,0 days 00:01:08.068000,,
2021,São Paulo Grand Prix,Nicholas Latifi,2,,,68068.0,0 days 00:01:08.068000,,
2021,São Paulo Grand Prix,George Russell,2,,,68068.0,0 days 00:01:08.068000,,
2021,São Paulo Grand Prix,Mick Schumacher,2,,,68068.0,0 days 00:01:08.068000,,
2021,São Paulo Grand Prix,Nikita Mazepin,2,,,68068.0,0 days 00:01:08.068000,,
2021,Qatar Grand Prix,Lewis Hamilton,2,81682.0,00:01:21.682,81682.0,0 days 00:01:21.682000,0.0,00:00:00.000
2021,Qatar Grand Prix,Max Verstappen,2,81984.0,00:01:21.983,81682.0,0 days 00:01:21.682000,302.0,00:00:00.302
2021,Qatar Grand Prix,Valtteri Bottas,2,81991.0,00:01:21.990,81682.0,0 days 00:01:21.682000,309.0,00:00:00.309
2021,Qatar Grand Prix,Pierre Gasly,2,81728.0,00:01:21.727,81682.0,0 days 00:01:21.682000,46.0,00:00:00.046
2021,Qatar Grand Prix,Fernando Alonso,2,81894.0,00:01:21.894,81682.0,0 days 00:01:21.682000,212.0,00:00:00.212
2021,Qatar Grand Prix,Lando Norris,2,82216.0,00:01:22.215,81682.0,0 days 00:01:21.682000,534.0,00:00:00.534
2021,Qatar Grand Prix,Carlos Sainz,2,82241.0,00:01:22.240,81682.0,0 days 00:01:21.682000,559.0,00:00:00.559
2021,Qatar Grand Prix,Yuki Tsunoda,2,82058.0,00:01:22.058,81682.0,0 days 00:01:21.682000,376.0,00:00:00.376
2021,Qatar Grand Prix,Esteban Ocon,2,82012.0,00:01:22.012,81682.0,0 days 00:01:21.682000,330.0,00:00:00.330
2021,Qatar Grand Prix,Sebastian Vettel,2,82146.0,00:01:22.146,81682.0,0 days 00:01:21.682000,464.0,00:00:00.464
2021,Qatar Grand Prix,Sergio Pérez,2,82346.0,00:01:22.346,81682.0,0 days 00:01:21.682000,664.0,00:00:00.664
2021,Qatar Grand Prix,Lance Stroll,2,82460.0,00:01:22.459,81682.0,0 days 00:01:21.682000,778.0,00:00:00.778
2021,Qatar Grand Prix,Charles Leclerc,2,82463.0,00:01:22.462,81682.0,0 days 00:01:21.682000,781.0,00:00:00.781
2021,Qatar Grand Prix,Daniel Ricciardo,2,82597.0,00:01:22.596,81682.0,0 days 00:01:21.682000,915.0,00:00:00.915
2021,Qatar Grand Prix,George Russell,2,82756.0,00:01:22.756,81682.0,0 days 00:01:21.682000,1074.0,00:00:01.074
2021,Qatar Grand Prix,Kimi Räikkönen,2,,,81682.0,0 days 00:01:21.682000,,
2021,Qatar Grand Prix,Nicholas Latifi,2,,,81682.0,0 days 00:01:21.682000,,
2021,Qatar Grand Prix,Antonio Giovinazzi,2,,,81682.0,0 days 00:01:21.682000,,
2021,Qatar Grand Prix,Mick Schumacher,2,,,81682.0,0 days 00:01:21.682000,,
2021,Qatar Grand Prix,Nikita Mazepin,2,,,81682.0,0 days 00:01:21.682000,,
2021,Saudi Arabian Grand Prix,Lewis Hamilton,2,87712.0,00:01:27.712,87712.0,0 days 00:01:27.712000,0.0,00:00:00.000
2021,Saudi Arabian Grand Prix,Valtteri Bottas,2,88054.0,00:01:28.054,87712.0,0 days 00:01:27.712000,342.0,00:00:00.342
2021,Saudi Arabian Grand Prix,Max Verstappen,2,87953.0,00:01:27.953,87712.0,0 days 00:01:27.712000,241.0,00:00:00.241
2021,Saudi Arabian Grand Prix,Charles Leclerc,2,88459.0,00:01:28.459,87712.0,0 days 00:01:27.712000,747.0,00:00:00.747
2021,Saudi Arabian Grand Prix,Sergio Pérez,2,87946.0,00:01:27.945,87712.0,0 days 00:01:27.712000,234.0,00:00:00.234
2021,Saudi Arabian Grand Prix,Pierre Gasly,2,88314.0,00:01:28.313,87712.0,0 days 00:01:27.712000,602.0,00:00:00.602
2021,Saudi Arabian Grand Prix,Lando Norris,2,88344.0,00:01:28.343,87712.0,0 days 00:01:27.712000,632.0,00:00:00.632
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,2,88222.0,00:01:28.221,87712.0,0 days 00:01:27.712000,510.0,00:00:00.510
2021,Saudi Arabian Grand Prix,Esteban Ocon,2,88574.0,00:01:28.573,87712.0,0 days 00:01:27.712000,862.0,00:00:00.862
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,2,88616.0,00:01:28.615,87712.0,0 days 00:01:27.712000,904.0,00:00:00.904
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,2,88668.0,00:01:28.668,87712.0,0 days 00:01:27.712000,956.0,00:00:00.956
2021,Saudi Arabian Grand Prix,Kimi Räikkönen,2,88885.0,00:01:28.885,87712.0,0 days 00:01:27.712000,1173.0,00:00:01.173
2021,Saudi Arabian Grand Prix,Fernando Alonso,2,88920.0,00:01:28.920,87712.0,0 days 00:01:27.712000,1208.0,00:00:01.207
2021,Saudi Arabian Grand Prix,George Russell,2,89054.0,00:01:29.054,87712.0,0 days 00:01:27.712000,1342.0,00:00:01.342
2021,Saudi Arabian Grand Prix,Carlos Sainz,2,113652.0,00:01:53.652,87712.0,0 days 00:01:27.712000,25940.0,00:00:25.940
2021,Saudi Arabian Grand Prix,Nicholas Latifi,2,,,87712.0,0 days 00:01:27.712000,,
2021,Saudi Arabian Grand Prix,Sebastian Vettel,2,,,87712.0,0 days 00:01:27.712000,,
2021,Saudi Arabian Grand Prix,Lance Stroll,2,,,87712.0,0 days 00:01:27.712000,,
2021,Saudi Arabian Grand Prix,Mick Schumacher,2,,,87712.0,0 days 00:01:27.712000,,
2021,Saudi Arabian Grand Prix,Nikita Mazepin,2,,,87712.0,0 days 00:01:27.712000,,
2021,Abu Dhabi Grand Prix,Max Verstappen,2,82800.0,00:01:22.799,82800.0,0 days 00:01:22.800000,0.0,00:00:00.000
2021,Abu Dhabi Grand Prix,Lewis Hamilton,2,83145.0,00:01:23.144,82800.0,0 days 00:01:22.800000,345.0,00:00:00.345
2021,Abu Dhabi Grand Prix,Lando Norris,2,83256.0,00:01:23.256,82800.0,0 days 00:01:22.800000,456.0,00:00:00.456
2021,Abu Dhabi Grand Prix,Sergio Pérez,2,83135.0,00:01:23.135,82800.0,0 days 00:01:22.800000,335.0,00:00:00.335
2021,Abu Dhabi Grand Prix,Carlos Sainz,2,83174.0,00:01:23.174,82800.0,0 days 00:01:22.800000,374.0,00:00:00.374
2021,Abu Dhabi Grand Prix,Valtteri Bottas,2,83246.0,00:01:23.245,82800.0,0 days 00:01:22.800000,446.0,00:00:00.446
2021,Abu Dhabi Grand Prix,Charles Leclerc,2,83202.0,00:01:23.201,82800.0,0 days 00:01:22.800000,402.0,00:00:00.402
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,2,83404.0,00:01:23.403,82800.0,0 days 00:01:22.800000,604.0,00:00:00.604
2021,Abu Dhabi Grand Prix,Esteban Ocon,2,83420.0,00:01:23.420,82800.0,0 days 00:01:22.800000,620.0,00:00:00.620
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,2,83448.0,00:01:23.447,82800.0,0 days 00:01:22.800000,648.0,00:00:00.648
2021,Abu Dhabi Grand Prix,Fernando Alonso,2,83460.0,00:01:23.459,82800.0,0 days 00:01:22.800000,660.0,00:00:00.660
2021,Abu Dhabi Grand Prix,Pierre Gasly,2,84043.0,00:01:24.043,82800.0,0 days 00:01:22.800000,1243.0,00:00:01.242
2021,Abu Dhabi Grand Prix,Lance Stroll,2,84066.0,00:01:24.066,82800.0,0 days 00:01:22.800000,1266.0,00:00:01.266
2021,Abu Dhabi Grand Prix,Antonio Giovinazzi,2,84251.0,00:01:24.251,82800.0,0 days 00:01:22.800000,1451.0,00:00:01.451
2021,Abu Dhabi Grand Prix,Sebastian Vettel,2,84305.0,00:01:24.305,82800.0,0 days 00:01:22.800000,1505.0,00:00:01.504
2021,Abu Dhabi Grand Prix,Nicholas Latifi,2,,,82800.0,0 days 00:01:22.800000,,
2021,Abu Dhabi Grand Prix,George Russell,2,,,82800.0,0 days 00:01:22.800000,,
2021,Abu Dhabi Grand Prix,Kimi Räikkönen,2,,,82800.0,0 days 00:01:22.800000,,
2021,Abu Dhabi Grand Prix,Mick Schumacher,2,,,82800.0,0 days 00:01:22.800000,,
2021,Abu Dhabi Grand Prix,Nikita Mazepin,2,,,82800.0,0 days 00:01:22.800000,,
2022,Bahrain Grand Prix,Charles Leclerc,2,90932.0,00:01:30.932,90757.0,0 days 00:01:30.757000,175.0,00:00:00.175
2022,Bahrain Grand Prix,Max Verstappen,2,90757.0,00:01:30.757,90757.0,0 days 00:01:30.757000,0.0,00:00:00.000
2022,Bahrain Grand Prix,Carlos Sainz,2,90787.0,00:01:30.787,90757.0,0 days 00:01:30.757000,30.0,00:00:00.030
2022,Bahrain Grand Prix,Sergio Pérez,2,91008.0,00:01:31.007,90757.0,0 days 00:01:30.757000,251.0,00:00:00.251
2022,Bahrain Grand Prix,Lewis Hamilton,2,91048.0,00:01:31.048,90757.0,0 days 00:01:30.757000,291.0,00:00:00.291
2022,Bahrain Grand Prix,Valtteri Bottas,2,91717.0,00:01:31.716,90757.0,0 days 00:01:30.757000,960.0,00:00:00.960
2022,Bahrain Grand Prix,Kevin Magnussen,2,91461.0,00:01:31.460,90757.0,0 days 00:01:30.757000,704.0,00:00:00.704
2022,Bahrain Grand Prix,Fernando Alonso,2,91621.0,00:01:31.620,90757.0,0 days 00:01:30.757000,864.0,00:00:00.864
2022,Bahrain Grand Prix,George Russell,2,91252.0,00:01:31.251,90757.0,0 days 00:01:30.757000,495.0,00:00:00.495
2022,Bahrain Grand Prix,Pierre Gasly,2,91635.0,00:01:31.635,90757.0,0 days 00:01:30.757000,878.0,00:00:00.878
2022,Bahrain Grand Prix,Esteban Ocon,2,91782.0,00:01:31.781,90757.0,0 days 00:01:30.757000,1025.0,00:00:01.024
2022,Bahrain Grand Prix,Mick Schumacher,2,91998.0,00:01:31.998,90757.0,0 days 00:01:30.757000,1241.0,00:00:01.241
2022,Bahrain Grand Prix,Lando Norris,2,92008.0,00:01:32.007,90757.0,0 days 00:01:30.757000,1251.0,00:00:01.250
2022,Bahrain Grand Prix,Alexander Albon,2,92664.0,00:01:32.664,90757.0,0 days 00:01:30.757000,1907.0,00:00:01.907
2022,Bahrain Grand Prix,Guanyu Zhou,2,93543.0,00:01:33.543,90757.0,0 days 00:01:30.757000,2786.0,00:00:02.786
2022,Bahrain Grand Prix,Yuki Tsunoda,2,,,90757.0,0 days 00:01:30.757000,,
2022,Bahrain Grand Prix,Nico Hülkenberg,2,,,90757.0,0 days 00:01:30.757000,,
2022,Bahrain Grand Prix,Daniel Ricciardo,2,,,90757.0,0 days 00:01:30.757000,,
2022,Bahrain Grand Prix,Lance Stroll,2,,,90757.0,0 days 00:01:30.757000,,
2022,Bahrain Grand Prix,Nicholas Latifi,2,,,90757.0,0 days 00:01:30.757000,,
2022,Saudi Arabian Grand Prix,Sergio Pérez,2,88924.0,00:01:28.924,88686.0,0 days 00:01:28.686000,238.0,00:00:00.238
2022,Saudi Arabian Grand Prix,Charles Leclerc,2,88780.0,00:01:28.780,88686.0,0 days 00:01:28.686000,94.0,00:00:00.094
2022,Saudi Arabian Grand Prix,Carlos Sainz,2,88686.0,00:01:28.686,88686.0,0 days 00:01:28.686000,0.0,00:00:00.000
2022,Saudi Arabian Grand Prix,Max Verstappen,2,88945.0,00:01:28.944,88686.0,0 days 00:01:28.686000,259.0,00:00:00.259
2022,Saudi Arabian Grand Prix,Esteban Ocon,2,89584.0,00:01:29.584,88686.0,0 days 00:01:28.686000,898.0,00:00:00.898
2022,Saudi Arabian Grand Prix,George Russell,2,89618.0,00:01:29.617,88686.0,0 days 00:01:28.686000,932.0,00:00:00.932
2022,Saudi Arabian Grand Prix,Fernando Alonso,2,89295.0,00:01:29.295,88686.0,0 days 00:01:28.686000,609.0,00:00:00.609
2022,Saudi Arabian Grand Prix,Valtteri Bottas,2,89404.0,00:01:29.403,88686.0,0 days 00:01:28.686000,718.0,00:00:00.718
2022,Saudi Arabian Grand Prix,Pierre Gasly,2,89418.0,00:01:29.418,88686.0,0 days 00:01:28.686000,732.0,00:00:00.732
2022,Saudi Arabian Grand Prix,Kevin Magnussen,2,89546.0,00:01:29.546,88686.0,0 days 00:01:28.686000,860.0,00:00:00.860
2022,Saudi Arabian Grand Prix,Lando Norris,2,89651.0,00:01:29.650,88686.0,0 days 00:01:28.686000,965.0,00:00:00.965
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,2,89773.0,00:01:29.772,88686.0,0 days 00:01:28.686000,1087.0,00:00:01.086
2022,Saudi Arabian Grand Prix,Guanyu Zhou,2,89819.0,00:01:29.819,88686.0,0 days 00:01:28.686000,1133.0,00:00:01.133
2022,Saudi Arabian Grand Prix,Mick Schumacher,2,89920.0,00:01:29.920,88686.0,0 days 00:01:28.686000,1234.0,00:00:01.234
2022,Saudi Arabian Grand Prix,Lance Stroll,2,91009.0,00:01:31.009,88686.0,0 days 00:01:28.686000,2323.0,00:00:02.322
2022,Saudi Arabian Grand Prix,Lewis Hamilton,2,,,88686.0,0 days 00:01:28.686000,,
2022,Saudi Arabian Grand Prix,Alexander Albon,2,,,88686.0,0 days 00:01:28.686000,,
2022,Saudi Arabian Grand Prix,Nico Hülkenberg,2,,,88686.0,0 days 00:01:28.686000,,
2022,Saudi Arabian Grand Prix,Nicholas Latifi,2,,,88686.0,0 days 00:01:28.686000,,
2022,Saudi Arabian Grand Prix,Yuki Tsunoda,2,,,88686.0,0 days 00:01:28.686000,,
2022,Australian Grand Prix,Charles Leclerc,2,78606.0,00:01:18.605,78340.0,0 days 00:01:18.340000,266.0,00:00:00.266
2022,Australian Grand Prix,Max Verstappen,2,78611.0,00:01:18.611,78340.0,0 days 00:01:18.340000,271.0,00:00:00.271
2022,Australian Grand Prix,Sergio Pérez,2,78340.0,00:01:18.340,78340.0,0 days 00:01:18.340000,0.0,00:00:00.000
2022,Australian Grand Prix,Lando Norris,2,79066.0,00:01:19.066,78340.0,0 days 00:01:18.340000,726.0,00:00:00.726
2022,Australian Grand Prix,Lewis Hamilton,2,79106.0,00:01:19.105,78340.0,0 days 00:01:18.340000,766.0,00:00:00.766
2022,Australian Grand Prix,George Russell,2,79076.0,00:01:19.075,78340.0,0 days 00:01:18.340000,736.0,00:00:00.736
2022,Australian Grand Prix,Daniel Ricciardo,2,79130.0,00:01:19.129,78340.0,0 days 00:01:18.340000,790.0,00:00:00.790
2022,Australian Grand Prix,Esteban Ocon,2,79136.0,00:01:19.135,78340.0,0 days 00:01:18.340000,796.0,00:00:00.796
2022,Australian Grand Prix,Carlos Sainz,2,78469.0,00:01:18.468,78340.0,0 days 00:01:18.340000,129.0,00:00:00.129
2022,Australian Grand Prix,Fernando Alonso,2,78815.0,00:01:18.814,78340.0,0 days 00:01:18.340000,475.0,00:00:00.475
2022,Australian Grand Prix,Pierre Gasly,2,79226.0,00:01:19.225,78340.0,0 days 00:01:18.340000,886.0,00:00:00.886
2022,Australian Grand Prix,Valtteri Bottas,2,79410.0,00:01:19.409,78340.0,0 days 00:01:18.340000,1070.0,00:00:01.070
2022,Australian Grand Prix,Yuki Tsunoda,2,79424.0,00:01:19.424,78340.0,0 days 00:01:18.340000,1084.0,00:00:01.084
2022,Australian Grand Prix,Guanyu Zhou,2,80155.0,00:01:20.155,78340.0,0 days 00:01:18.340000,1815.0,00:00:01.815
2022,Australian Grand Prix,Mick Schumacher,2,80465.0,00:01:20.465,78340.0,0 days 00:01:18.340000,2125.0,00:00:02.125
2022,Australian Grand Prix,Alexander Albon,2,,,78340.0,0 days 00:01:18.340000,,
2022,Australian Grand Prix,Kevin Magnussen,2,,,78340.0,0 days 00:01:18.340000,,
2022,Australian Grand Prix,Sebastian Vettel,2,,,78340.0,0 days 00:01:18.340000,,
2022,Australian Grand Prix,Nicholas Latifi,2,,,78340.0,0 days 00:01:18.340000,,
2022,Australian Grand Prix,Lance Stroll,2,,,78340.0,0 days 00:01:18.340000,,
