season,race_name,fullname,numero_quali,tiempo_ms
2022,Hungarian Grand Prix,Fernando Alonso,3,78078.0
2022,Hungarian Grand Prix,George Russell,1,78407.0
2022,Hungarian Grand Prix,George Russell,2,78154.0
2022,Hungarian Grand Prix,George Russell,3,77377.0
2022,Hungarian Grand Prix,Guanyu Zhou,1,78973.0
2022,Hungarian Grand Prix,Guanyu Zhou,2,78573.0
2022,Hungarian Grand Prix,Guanyu Zhou,3,0.0
2022,Hungarian Grand Prix,Kevin Magnussen,1,78993.0
2022,Hungarian Grand Prix,Kevin Magnussen,2,78825.0
2022,Hungarian Grand Prix,Kevin Magnussen,3,0.0
2022,Hungarian Grand Prix,Lance Stroll,1,79205.0
2022,Hungarian Grand Prix,Lance Stroll,2,79137.0
2022,Hungarian Grand Prix,Lance Stroll,3,0.0
2022,Hungarian Grand Prix,Lando Norris,1,78653.0
2022,Hungarian Grand Prix,Lando Norris,2,78121.0
2022,Hungarian Grand Prix,Lando Norris,3,77769.0
2022,Hungarian Grand Prix,Lewis Hamilton,1,78374.0
2022,Hungarian Grand Prix,Lewis Hamilton,2,78035.0
2022,Hungarian Grand Prix,Lewis Hamilton,3,78142.0
2022,Hungarian Grand Prix,Max Verstappen,1,78509.0
2022,Hungarian Grand Prix,Max Verstappen,2,77703.0
2022,Hungarian Grand Prix,Max Verstappen,3,78823.0
2022,Hungarian Grand Prix,Mick Schumacher,1,79164.0
2022,Hungarian Grand Prix,Mick Schumacher,2,79202.0
2022,Hungarian Grand Prix,Mick Schumacher,3,0.0
2022,Hungarian Grand Prix,Nicholas Latifi,1,79570.0
2022,Hungarian Grand Prix,Nicholas Latifi,2,0.0
2022,Hungarian Grand Prix,Nicholas Latifi,3,0.0
2022,Hungarian Grand Prix,Pierre Gasly,1,79527.0
2022,Hungarian Grand Prix,Pierre Gasly,2,0.0
2022,Hungarian Grand Prix,Pierre Gasly,3,0.0
2022,Hungarian Grand Prix,Sebastian Vettel,1,79273.0
2022,Hungarian Grand Prix,Sebastian Vettel,2,0.0
2022,Hungarian Grand Prix,Sebastian Vettel,3,0.0
2022,Hungarian Grand Prix,Sergio Pérez,1,79118.0
2022,Hungarian Grand Prix,Sergio Pérez,2,78516.0
2022,Hungarian Grand Prix,Sergio Pérez,3,0.0
2022,Hungarian Grand Prix,Valtteri Bottas,1,78935.0
2022,Hungarian Grand Prix,Valtteri Bottas,2,78445.0
2022,Hungarian Grand Prix,Valtteri Bottas,3,78157.0
2022,Hungarian Grand Prix,Yuki Tsunoda,1,79240.0
2022,Hungarian Grand Prix,Yuki Tsunoda,2,0.0
2022,Hungarian Grand Prix,Yuki Tsunoda,3,0.0
2022,Italian Grand Prix,Carlos Sainz,1,81348.0
2022,Italian Grand Prix,Carlos Sainz,2,80878.0
2022,Italian Grand Prix,Carlos Sainz,3,80429.0
2022,Italian Grand Prix,Charles Leclerc,1,81280.0
2022,Italian Grand Prix,Charles Leclerc,2,81208.0
2022,Italian Grand Prix,Charles Leclerc,3,80161.0
2022,Italian Grand Prix,Daniel Ricciardo,1,82139.0
2022,Italian Grand Prix,Daniel Ricciardo,2,81855.0
2022,Italian Grand Prix,Daniel Ricciardo,3,81925.0
2022,Italian Grand Prix,Esteban Ocon,1,82166.0
2022,Italian Grand Prix,Esteban Ocon,2,82130.0
2022,Italian Grand Prix,Esteban Ocon,3,0.0
2022,Italian Grand Prix,Fernando Alonso,1,82089.0
2022,Italian Grand Prix,Fernando Alonso,2,81861.0
2022,Italian Grand Prix,Fernando Alonso,3,0.0
2022,Italian Grand Prix,George Russell,1,81785.0
2022,Italian Grand Prix,George Russell,2,81747.0
2022,Italian Grand Prix,George Russell,3,81542.0
2022,Italian Grand Prix,Guanyu Zhou,1,82003.0
2022,Italian Grand Prix,Guanyu Zhou,2,82577.0
2022,Italian Grand Prix,Guanyu Zhou,3,0.0
2022,Italian Grand Prix,Kevin Magnussen,1,82908.0
2022,Italian Grand Prix,Kevin Magnussen,2,0.0
2022,Italian Grand Prix,Kevin Magnussen,3,0.0
2022,Italian Grand Prix,Lance Stroll,1,82748.0
2022,Italian Grand Prix,Lance Stroll,2,0.0
2022,Italian Grand Prix,Lance Stroll,3,0.0
2022,Italian Grand Prix,Lando Norris,1,82130.0
2022,Italian Grand Prix,Lando Norris,2,81831.0
2022,Italian Grand Prix,Lando Norris,3,81584.0
2022,Italian Grand Prix,Lewis Hamilton,1,82048.0
2022,Italian Grand Prix,Lewis Hamilton,2,81708.0
2022,Italian Grand Prix,Lewis Hamilton,3,81524.0
2022,Italian Grand Prix,Max Verstappen,1,80922.0
2022,Italian Grand Prix,Max Verstappen,2,81265.0
2022,Italian Grand Prix,Max Verstappen,3,80306.0
2022,Italian Grand Prix,Mick Schumacher,1,83005.0
2022,Italian Grand Prix,Mick Schumacher,2,0.0
2022,Italian Grand Prix,Mick Schumacher,3,0.0
2022,Italian Grand Prix,Nicholas Latifi,1,82587.0
2022,Italian Grand Prix,Nicholas Latifi,2,0.0
2022,Italian Grand Prix,Nicholas Latifi,3,0.0
2022,Italian Grand Prix,Nyck de Vries,1,82567.0
2022,Italian Grand Prix,Nyck de Vries,2,82471.0
2022,Italian Grand Prix,Nyck de Vries,3,0.0
2022,Italian Grand Prix,Pierre Gasly,1,82010.0
2022,Italian Grand Prix,Pierre Gasly,2,82062.0
2022,Italian Grand Prix,Pierre Gasly,3,82648.0
2022,Italian Grand Prix,Sebastian Vettel,1,82636.0
2022,Italian Grand Prix,Sebastian Vettel,2,0.0
2022,Italian Grand Prix,Sebastian Vettel,3,0.0
2022,Italian Grand Prix,Sergio Pérez,1,81495.0
2022,Italian Grand Prix,Sergio Pérez,2,81358.0
2022,Italian Grand Prix,Sergio Pérez,3,81206.0
2022,Italian Grand Prix,Valtteri Bottas,1,82254.0
2022,Italian Grand Prix,Valtteri Bottas,2,82235.0
2022,Italian Grand Prix,Valtteri Bottas,3,0.0
2022,Italian Grand Prix,Yuki Tsunoda,1,82020.0
2022,Italian Grand Prix,Yuki Tsunoda,2,0.0
2022,Italian Grand Prix,Yuki Tsunoda,3,0.0
2022,Japanese Grand Prix,Alexander Albon,1,91311.0
2022,Japanese Grand Prix,Alexander Albon,2,0.0
2022,Japanese Grand Prix,Alexander Albon,3,0.0
2022,Japanese Grand Prix,Carlos Sainz,1,90336.0
2022,Japanese Grand Prix,Carlos Sainz,2,90444.0
2022,Japanese Grand Prix,Carlos Sainz,3,89361.0
2022,Japanese Grand Prix,Charles Leclerc,1,90402.0
2022,Japanese Grand Prix,Charles Leclerc,2,90486.0
2022,Japanese Grand Prix,Charles Leclerc,3,89314.0
2022,Japanese Grand Prix,Daniel Ricciardo,1,90880.0
2022,Japanese Grand Prix,Daniel Ricciardo,2,90659.0
2022,Japanese Grand Prix,Daniel Ricciardo,3,0.0
2022,Japanese Grand Prix,Esteban Ocon,1,90696.0
2022,Japanese Grand Prix,Esteban Ocon,2,90357.0
2022,Japanese Grand Prix,Esteban Ocon,3,90165.0
2022,Japanese Grand Prix,Fernando Alonso,1,90603.0
2022,Japanese Grand Prix,Fernando Alonso,2,90343.0
2022,Japanese Grand Prix,Fernando Alonso,3,90322.0
2022,Japanese Grand Prix,George Russell,1,90865.0
2022,Japanese Grand Prix,George Russell,2,90465.0
2022,Japanese Grand Prix,George Russell,3,90389.0
2022,Japanese Grand Prix,Guanyu Zhou,1,90894.0
2022,Japanese Grand Prix,Guanyu Zhou,2,90953.0
2022,Japanese Grand Prix,Guanyu Zhou,3,0.0
2022,Japanese Grand Prix,Kevin Magnussen,1,91352.0
2022,Japanese Grand Prix,Kevin Magnussen,2,0.0
2022,Japanese Grand Prix,Kevin Magnussen,3,0.0
2022,Japanese Grand Prix,Lance Stroll,1,91419.0
2022,Japanese Grand Prix,Lance Stroll,2,0.0
2022,Japanese Grand Prix,Lance Stroll,3,0.0
2022,Japanese Grand Prix,Lando Norris,1,90881.0
2022,Japanese Grand Prix,Lando Norris,2,90473.0
2022,Japanese Grand Prix,Lando Norris,3,91003.0
2022,Japanese Grand Prix,Lewis Hamilton,1,90906.0
2022,Japanese Grand Prix,Lewis Hamilton,2,90443.0
2022,Japanese Grand Prix,Lewis Hamilton,3,90261.0
2022,Japanese Grand Prix,Max Verstappen,1,90224.0
2022,Japanese Grand Prix,Max Verstappen,2,90346.0
2022,Japanese Grand Prix,Max Verstappen,3,89304.0
2022,Japanese Grand Prix,Mick Schumacher,1,91152.0
2022,Japanese Grand Prix,Mick Schumacher,2,91439.0
2022,Japanese Grand Prix,Mick Schumacher,3,0.0
2022,Japanese Grand Prix,Nicholas Latifi,1,91511.0
2022,Japanese Grand Prix,Nicholas Latifi,2,0.0
2022,Japanese Grand Prix,Nicholas Latifi,3,0.0
2022,Japanese Grand Prix,Pierre Gasly,1,91322.0
2022,Japanese Grand Prix,Pierre Gasly,2,0.0
2022,Japanese Grand Prix,Pierre Gasly,3,0.0
2022,Japanese Grand Prix,Sebastian Vettel,1,91256.0
2022,Japanese Grand Prix,Sebastian Vettel,2,90656.0
2022,Japanese Grand Prix,Sebastian Vettel,3,90554.0
2022,Japanese Grand Prix,Sergio Pérez,1,90622.0
2022,Japanese Grand Prix,Sergio Pérez,2,89925.0
2022,Japanese Grand Prix,Sergio Pérez,3,89709.0
2022,Japanese Grand Prix,Valtteri Bottas,1,91226.0
2022,Japanese Grand Prix,Valtteri Bottas,2,90709.0
2022,Japanese Grand Prix,Valtteri Bottas,3,0.0
2022,Japanese Grand Prix,Yuki Tsunoda,1,91130.0
2022,Japanese Grand Prix,Yuki Tsunoda,2,90808.0
2022,Japanese Grand Prix,Yuki Tsunoda,3,0.0
2022,Mexico City Grand Prix,Alexander Albon,1,80859.0
2022,Mexico City Grand Prix,Alexander Albon,2,0.0
2022,Mexico City Grand Prix,Alexander Albon,3,0.0
2022,Mexico City Grand Prix,Carlos Sainz,1,79566.0
2022,Mexico City Grand Prix,Carlos Sainz,2,78560.0
2022,Mexico City Grand Prix,Carlos Sainz,3,78351.0
2022,Mexico City Grand Prix,Charles Leclerc,1,79505.0
2022,Mexico City Grand Prix,Charles Leclerc,2,79109.0
2022,Mexico City Grand Prix,Charles Leclerc,3,78555.0
2022,Mexico City Grand Prix,Daniel Ricciardo,1,80279.0
2022,Mexico City Grand Prix,Daniel Ricciardo,2,79325.0
2022,Mexico City Grand Prix,Daniel Ricciardo,3,0.0
2022,Mexico City Grand Prix,Esteban Ocon,1,79945.0
2022,Mexico City Grand Prix,Esteban Ocon,2,79081.0
2022,Mexico City Grand Prix,Esteban Ocon,3,79010.0
2022,Mexico City Grand Prix,Fernando Alonso,1,80006.0
2022,Mexico City Grand Prix,Fernando Alonso,2,79272.0
2022,Mexico City Grand Prix,Fernando Alonso,3,78939.0
2022,Mexico City Grand Prix,George Russell,1,79583.0
2022,Mexico City Grand Prix,George Russell,2,78565.0
2022,Mexico City Grand Prix,George Russell,3,78079.0
2022,Mexico City Grand Prix,Guanyu Zhou,1,80283.0
2022,Mexico City Grand Prix,Guanyu Zhou,2,79476.0
2022,Mexico City Grand Prix,Guanyu Zhou,3,0.0
2022,Mexico City Grand Prix,Kevin Magnussen,1,80293.0
2022,Mexico City Grand Prix,Kevin Magnussen,2,79833.0
2022,Mexico City Grand Prix,Kevin Magnussen,3,0.0
2022,Mexico City Grand Prix,Lance Stroll,1,80520.0
2022,Mexico City Grand Prix,Lance Stroll,2,0.0
2022,Mexico City Grand Prix,Lance Stroll,3,0.0
2022,Mexico City Grand Prix,Lando Norris,1,79857.0
2022,Mexico City Grand Prix,Lando Norris,2,79119.0
2022,Mexico City Grand Prix,Lando Norris,3,78721.0
2022,Mexico City Grand Prix,Lewis Hamilton,1,79169.0
2022,Mexico City Grand Prix,Lewis Hamilton,2,78552.0
2022,Mexico City Grand Prix,Lewis Hamilton,3,78084.0
2022,Mexico City Grand Prix,Max Verstappen,1,79222.0
2022,Mexico City Grand Prix,Max Verstappen,2,78566.0
2022,Mexico City Grand Prix,Max Verstappen,3,77775.0
2022,Mexico City Grand Prix,Mick Schumacher,1,80419.0
2022,Mexico City Grand Prix,Mick Schumacher,2,0.0
2022,Mexico City Grand Prix,Mick Schumacher,3,0.0
2022,Mexico City Grand Prix,Nicholas Latifi,1,81167.0
2022,Mexico City Grand Prix,Nicholas Latifi,2,0.0
2022,Mexico City Grand Prix,Nicholas Latifi,3,0.0
2022,Mexico City Grand Prix,Pierre Gasly,1,80256.0
2022,Mexico City Grand Prix,Pierre Gasly,2,79672.0
2022,Mexico City Grand Prix,Pierre Gasly,3,0.0
2022,Mexico City Grand Prix,Sebastian Vettel,1,80419.0
2022,Mexico City Grand Prix,Sebastian Vettel,2,0.0
2022,Mexico City Grand Prix,Sebastian Vettel,3,0.0
2022,Mexico City Grand Prix,Sergio Pérez,1,79706.0
2022,Mexico City Grand Prix,Sergio Pérez,2,78615.0
2022,Mexico City Grand Prix,Sergio Pérez,3,78128.0
2022,Mexico City Grand Prix,Valtteri Bottas,1,79523.0
2022,Mexico City Grand Prix,Valtteri Bottas,2,78762.0
2022,Mexico City Grand Prix,Valtteri Bottas,3,78401.0
2022,Mexico City Grand Prix,Yuki Tsunoda,1,79907.0
2022,Mexico City Grand Prix,Yuki Tsunoda,2,79589.0
2022,Mexico City Grand Prix,Yuki Tsunoda,3,0.0
2022,Miami Grand Prix,Alexander Albon,1,91266.0
2022,Miami Grand Prix,Alexander Albon,2,0.0
2022,Miami Grand Prix,Alexander Albon,3,0.0
2022,Miami Grand Prix,Carlos Sainz,1,90079.0
2022,Miami Grand Prix,Carlos Sainz,2,89729.0
2022,Miami Grand Prix,Carlos Sainz,3,88986.0
2022,Miami Grand Prix,Charles Leclerc,1,89474.0
2022,Miami Grand Prix,Charles Leclerc,2,89130.0
2022,Miami Grand Prix,Charles Leclerc,3,88796.0
2022,Miami Grand Prix,Daniel Ricciardo,1,90583.0
2022,Miami Grand Prix,Daniel Ricciardo,2,90310.0
2022,Miami Grand Prix,Daniel Ricciardo,3,0.0
2022,Miami Grand Prix,Esteban Ocon,1,0.0
2022,Miami Grand Prix,Esteban Ocon,2,0.0
2022,Miami Grand Prix,Esteban Ocon,3,0.0
2022,Miami Grand Prix,Fernando Alonso,1,90407.0
2022,Miami Grand Prix,Fernando Alonso,2,90160.0
2022,Miami Grand Prix,Fernando Alonso,3,0.0
2022,Miami Grand Prix,George Russell,1,90490.0
2022,Miami Grand Prix,George Russell,2,90173.0
2022,Miami Grand Prix,George Russell,3,0.0
2022,Miami Grand Prix,Guanyu Zhou,1,91020.0
2022,Miami Grand Prix,Guanyu Zhou,2,0.0
2022,Miami Grand Prix,Guanyu Zhou,3,0.0
2022,Miami Grand Prix,Kevin Magnussen,1,90975.0
2022,Miami Grand Prix,Kevin Magnussen,2,0.0
2022,Miami Grand Prix,Kevin Magnussen,3,0.0
2022,Miami Grand Prix,Lance Stroll,1,90441.0
2022,Miami Grand Prix,Lance Stroll,2,89996.0
2022,Miami Grand Prix,Lance Stroll,3,90676.0
2022,Miami Grand Prix,Lando Norris,1,90761.0
2022,Miami Grand Prix,Lando Norris,2,89634.0
2022,Miami Grand Prix,Lando Norris,3,89750.0
2022,Miami Grand Prix,Lewis Hamilton,1,90388.0
2022,Miami Grand Prix,Lewis Hamilton,2,89797.0
2022,Miami Grand Prix,Lewis Hamilton,3,89625.0
2022,Miami Grand Prix,Max Verstappen,1,89836.0
2022,Miami Grand Prix,Max Verstappen,2,89202.0
2022,Miami Grand Prix,Max Verstappen,3,88991.0
2022,Miami Grand Prix,Mick Schumacher,1,90645.0
2022,Miami Grand Prix,Mick Schumacher,2,90423.0
2022,Miami Grand Prix,Mick Schumacher,3,0.0
2022,Miami Grand Prix,Nicholas Latifi,1,91325.0
2022,Miami Grand Prix,Nicholas Latifi,2,0.0
2022,Miami Grand Prix,Nicholas Latifi,3,0.0
2022,Miami Grand Prix,Pierre Gasly,1,90779.0
2022,Miami Grand Prix,Pierre Gasly,2,90128.0
2022,Miami Grand Prix,Pierre Gasly,3,89690.0
2022,Miami Grand Prix,Sebastian Vettel,1,90677.0
2022,Miami Grand Prix,Sebastian Vettel,2,90214.0
2022,Miami Grand Prix,Sebastian Vettel,3,0.0
2022,Miami Grand Prix,Sergio Pérez,1,90055.0
2022,Miami Grand Prix,Sergio Pérez,2,89673.0
2022,Miami Grand Prix,Sergio Pérez,3,89036.0
2022,Miami Grand Prix,Valtteri Bottas,1,90845.0
2022,Miami Grand Prix,Valtteri Bottas,2,89751.0
2022,Miami Grand Prix,Valtteri Bottas,3,89475.0
2022,Miami Grand Prix,Yuki Tsunoda,1,90485.0
2022,Miami Grand Prix,Yuki Tsunoda,2,90031.0
2022,Miami Grand Prix,Yuki Tsunoda,3,89932.0
2022,Monaco Grand Prix,Alexander Albon,1,73611.0
2022,Monaco Grand Prix,Alexander Albon,2,0.0
2022,Monaco Grand Prix,Alexander Albon,3,0.0
2022,Monaco Grand Prix,Carlos Sainz,1,72616.0
2022,Monaco Grand Prix,Carlos Sainz,2,72074.0
2022,Monaco Grand Prix,Carlos Sainz,3,71601.0
2022,Monaco Grand Prix,Charles Leclerc,1,72569.0
2022,Monaco Grand Prix,Charles Leclerc,2,71864.0
2022,Monaco Grand Prix,Charles Leclerc,3,71376.0
2022,Monaco Grand Prix,Daniel Ricciardo,1,73338.0
2022,Monaco Grand Prix,Daniel Ricciardo,2,72964.0
2022,Monaco Grand Prix,Daniel Ricciardo,3,0.0
2022,Monaco Grand Prix,Esteban Ocon,1,72848.0
2022,Monaco Grand Prix,Esteban Ocon,2,72528.0
2022,Monaco Grand Prix,Esteban Ocon,3,73047.0
2022,Monaco Grand Prix,Fernando Alonso,1,73394.0
2022,Monaco Grand Prix,Fernando Alonso,2,72688.0
2022,Monaco Grand Prix,Fernando Alonso,3,72247.0
2022,Monaco Grand Prix,George Russell,1,72787.0
2022,Monaco Grand Prix,George Russell,2,72617.0
2022,Monaco Grand Prix,George Russell,3,72112.0
2022,Monaco Grand Prix,Guanyu Zhou,1,75606.0
2022,Monaco Grand Prix,Guanyu Zhou,2,0.0
2022,Monaco Grand Prix,Guanyu Zhou,3,0.0
2022,Monaco Grand Prix,Kevin Magnussen,1,73069.0
2022,Monaco Grand Prix,Kevin Magnussen,2,72921.0
2022,Monaco Grand Prix,Kevin Magnussen,3,0.0
2022,Monaco Grand Prix,Lance Stroll,1,73678.0
2022,Monaco Grand Prix,Lance Stroll,2,0.0
2022,Monaco Grand Prix,Lance Stroll,3,0.0
2022,Monaco Grand Prix,Lando Norris,1,72927.0
2022,Monaco Grand Prix,Lando Norris,2,72266.0
2022,Monaco Grand Prix,Lando Norris,3,71849.0
2022,Monaco Grand Prix,Lewis Hamilton,1,73444.0
2022,Monaco Grand Prix,Lewis Hamilton,2,72595.0
2022,Monaco Grand Prix,Lewis Hamilton,3,72560.0
2022,Monaco Grand Prix,Max Verstappen,1,72993.0
2022,Monaco Grand Prix,Max Verstappen,2,72117.0
2022,Monaco Grand Prix,Max Verstappen,3,71666.0
2022,Monaco Grand Prix,Mick Schumacher,1,73469.0
2022,Monaco Grand Prix,Mick Schumacher,2,73081.0
2022,Monaco Grand Prix,Mick Schumacher,3,0.0
2022,Monaco Grand Prix,Nicholas Latifi,1,74403.0
2022,Monaco Grand Prix,Nicholas Latifi,2,0.0
2022,Monaco Grand Prix,Nicholas Latifi,3,0.0
2022,Monaco Grand Prix,Pierre Gasly,1,73660.0
2022,Monaco Grand Prix,Pierre Gasly,2,0.0
2022,Monaco Grand Prix,Pierre Gasly,3,0.0
2022,Monaco Grand Prix,Sebastian Vettel,1,73313.0
2022,Monaco Grand Prix,Sebastian Vettel,2,72613.0
2022,Monaco Grand Prix,Sebastian Vettel,3,72732.0
2022,Monaco Grand Prix,Sergio Pérez,1,73004.0
2022,Monaco Grand Prix,Sergio Pérez,2,71954.0
2022,Monaco Grand Prix,Sergio Pérez,3,71629.0
2022,Monaco Grand Prix,Valtteri Bottas,1,73541.0
2022,Monaco Grand Prix,Valtteri Bottas,2,72909.0
2022,Monaco Grand Prix,Valtteri Bottas,3,0.0
2022,Monaco Grand Prix,Yuki Tsunoda,1,73110.0
2022,Monaco Grand Prix,Yuki Tsunoda,2,72797.0
2022,Monaco Grand Prix,Yuki Tsunoda,3,0.0
2022,Saudi Arabian Grand Prix,Alexander Albon,1,90492.0
2022,Saudi Arabian Grand Prix,Alexander Albon,2,0.0
2022,Saudi Arabian Grand Prix,Alexander Albon,3,0.0
2022,Saudi Arabian Grand Prix,Carlos Sainz,1,88855.0
2022,Saudi Arabian Grand Prix,Carlos Sainz,2,88686.0
2022,Saudi Arabian Grand Prix,Carlos Sainz,3,88402.0
2022,Saudi Arabian Grand Prix,Charles Leclerc,1,89039.0
2022,Saudi Arabian Grand Prix,Charles Leclerc,2,88780.0
2022,Saudi Arabian Grand Prix,Charles Leclerc,3,88225.0
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,1,90009.0
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,2,89773.0
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,3,0.0
2022,Saudi Arabian Grand Prix,Esteban Ocon,1,90093.0
2022,Saudi Arabian Grand Prix,Esteban Ocon,2,89584.0
2022,Saudi Arabian Grand Prix,Esteban Ocon,3,89068.0
2022,Saudi Arabian Grand Prix,Fernando Alonso,1,89978.0
2022,Saudi Arabian Grand Prix,Fernando Alonso,2,89295.0
2022,Saudi Arabian Grand Prix,Fernando Alonso,3,89147.0
2022,Saudi Arabian Grand Prix,George Russell,1,89680.0
2022,Saudi Arabian Grand Prix,George Russell,2,89618.0
2022,Saudi Arabian Grand Prix,George Russell,3,89104.0
2022,Saudi Arabian Grand Prix,Guanyu Zhou,1,89978.0
2022,Saudi Arabian Grand Prix,Guanyu Zhou,2,89819.0
2022,Saudi Arabian Grand Prix,Guanyu Zhou,3,0.0
2022,Saudi Arabian Grand Prix,Kevin Magnussen,1,89831.0
2022,Saudi Arabian Grand Prix,Kevin Magnussen,2,89546.0
2022,Saudi Arabian Grand Prix,Kevin Magnussen,3,89588.0
2022,Saudi Arabian Grand Prix,Lance Stroll,1,90256.0
2022,Saudi Arabian Grand Prix,Lance Stroll,2,91009.0
2022,Saudi Arabian Grand Prix,Lance Stroll,3,0.0
2022,Saudi Arabian Grand Prix,Lando Norris,1,89957.0
2022,Saudi Arabian Grand Prix,Lando Norris,2,89651.0
2022,Saudi Arabian Grand Prix,Lando Norris,3,0.0
2022,Saudi Arabian Grand Prix,Lewis Hamilton,1,90343.0
2022,Saudi Arabian Grand Prix,Lewis Hamilton,2,0.0
2022,Saudi Arabian Grand Prix,Lewis Hamilton,3,0.0
2022,Saudi Arabian Grand Prix,Max Verstappen,1,88928.0
2022,Saudi Arabian Grand Prix,Max Verstappen,2,88945.0
2022,Saudi Arabian Grand Prix,Max Verstappen,3,88461.0
2022,Saudi Arabian Grand Prix,Mick Schumacher,1,90167.0
2022,Saudi Arabian Grand Prix,Mick Schumacher,2,89920.0
2022,Saudi Arabian Grand Prix,Mick Schumacher,3,0.0
2022,Saudi Arabian Grand Prix,Nicholas Latifi,1,91817.0
2022,Saudi Arabian Grand Prix,Nicholas Latifi,2,0.0
2022,Saudi Arabian Grand Prix,Nicholas Latifi,3,0.0
2022,Saudi Arabian Grand Prix,Nico Hülkenberg,1,90543.0
2022,Saudi Arabian Grand Prix,Nico Hülkenberg,2,0.0
2022,Saudi Arabian Grand Prix,Nico Hülkenberg,3,0.0
2022,Saudi Arabian Grand Prix,Pierre Gasly,1,89891.0
2022,Saudi Arabian Grand Prix,Pierre Gasly,2,89418.0
2022,Saudi Arabian Grand Prix,Pierre Gasly,3,89254.0
2022,Saudi Arabian Grand Prix,Sergio Pérez,1,89705.0
2022,Saudi Arabian Grand Prix,Sergio Pérez,2,88924.0
2022,Saudi Arabian Grand Prix,Sergio Pérez,3,88200.0
2022,Saudi Arabian Grand Prix,Valtteri Bottas,1,89683.0
2022,Saudi Arabian Grand Prix,Valtteri Bottas,2,89404.0
2022,Saudi Arabian Grand Prix,Valtteri Bottas,3,89183.0
2022,Saudi Arabian Grand Prix,Yuki Tsunoda,1,0.0
2022,Saudi Arabian Grand Prix,Yuki Tsunoda,2,0.0
2022,Saudi Arabian Grand Prix,Yuki Tsunoda,3,0.0
2022,Singapore Grand Prix,Alexander Albon,1,116985.0
2022,Singapore Grand Prix,Alexander Albon,2,0.0
2022,Singapore Grand Prix,Alexander Albon,3,0.0
2022,Singapore Grand Prix,Carlos Sainz,1,114559.0
2022,Singapore Grand Prix,Carlos Sainz,2,113219.0
2022,Singapore Grand Prix,Carlos Sainz,3,109583.0
2022,Singapore Grand Prix,Charles Leclerc,1,114129.0
2022,Singapore Grand Prix,Charles Leclerc,2,112343.0
2022,Singapore Grand Prix,Charles Leclerc,3,109412.0
2022,Singapore Grand Prix,Daniel Ricciardo,1,116226.0
2022,Singapore Grand Prix,Daniel Ricciardo,2,0.0
2022,Singapore Grand Prix,Daniel Ricciardo,3,0.0
2022,Singapore Grand Prix,Esteban Ocon,1,116337.0
2022,Singapore Grand Prix,Esteban Ocon,2,0.0
2022,Singapore Grand Prix,Esteban Ocon,3,0.0
2022,Singapore Grand Prix,Fernando Alonso,1,115360.0
2022,Singapore Grand Prix,Fernando Alonso,2,113127.0
2022,Singapore Grand Prix,Fernando Alonso,3,109966.0
2022,Singapore Grand Prix,George Russell,1,114633.0
2022,Singapore Grand Prix,George Russell,2,114012.0
2022,Singapore Grand Prix,George Russell,3,0.0
2022,Singapore Grand Prix,Guanyu Zhou,1,115375.0
2022,Singapore Grand Prix,Guanyu Zhou,2,115518.0
2022,Singapore Grand Prix,Guanyu Zhou,3,0.0
2022,Singapore Grand Prix,Kevin Magnussen,1,115103.0
2022,Singapore Grand Prix,Kevin Magnussen,2,114006.0
2022,Singapore Grand Prix,Kevin Magnussen,3,111573.0
2022,Singapore Grand Prix,Lance Stroll,1,115629.0
2022,Singapore Grand Prix,Lance Stroll,2,114211.0
2022,Singapore Grand Prix,Lance Stroll,3,0.0
2022,Singapore Grand Prix,Lando Norris,1,115914.0
2022,Singapore Grand Prix,Lando Norris,2,113942.0
2022,Singapore Grand Prix,Lando Norris,3,110584.0
2022,Singapore Grand Prix,Lewis Hamilton,1,113161.0
2022,Singapore Grand Prix,Lewis Hamilton,2,112691.0
2022,Singapore Grand Prix,Lewis Hamilton,3,109466.0
2022,Singapore Grand Prix,Max Verstappen,1,113057.0
2022,Singapore Grand Prix,Max Verstappen,2,112723.0
2022,Singapore Grand Prix,Max Verstappen,3,111395.0
2022,Singapore Grand Prix,Mick Schumacher,1,115736.0
2022,Singapore Grand Prix,Mick Schumacher,2,114370.0
2022,Singapore Grand Prix,Mick Schumacher,3,0.0
2022,Singapore Grand Prix,Nicholas Latifi,1,117532.0
2022,Singapore Grand Prix,Nicholas Latifi,2,0.0
2022,Singapore Grand Prix,Nicholas Latifi,3,0.0
2022,Singapore Grand Prix,Pierre Gasly,1,115606.0
2022,Singapore Grand Prix,Pierre Gasly,2,113546.0
2022,Singapore Grand Prix,Pierre Gasly,3,111211.0
2022,Singapore Grand Prix,Sebastian Vettel,1,115602.0
2022,Singapore Grand Prix,Sebastian Vettel,2,114380.0
2022,Singapore Grand Prix,Sebastian Vettel,3,0.0
2022,Singapore Grand Prix,Sergio Pérez,1,114404.0
2022,Singapore Grand Prix,Sergio Pérez,2,112818.0
2022,Singapore Grand Prix,Sergio Pérez,3,109434.0
2022,Singapore Grand Prix,Valtteri Bottas,1,116083.0
2022,Singapore Grand Prix,Valtteri Bottas,2,0.0
2022,Singapore Grand Prix,Valtteri Bottas,3,0.0
2022,Singapore Grand Prix,Yuki Tsunoda,1,115314.0
